event_id,event_type,event_tags,event_timestamp_local,event_title,event_status
AwAAAZTreY_AGU-WzgAAABhBWlRyZVpKWkFBRDNvcHZhMzc1U1ZwQjMAAAAkMDE5NGVjNGItZjMyMC00MmE5LTljZTUtMDc4YjM4ODU3YWQ5AAAynQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-0.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows, winserv:mam",2025-02-10 00:10:00,[Recovered on {host:wpwvd-trms-0.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZTreRLAuGZD5gAAABhBWlRyZVM0WUFBQTNEUUwyY0plVEN5cU4AAAAkMDE5NGVjNGItZjMyMC00MmE5LTljZTUtMDc4YjM4ODU3YWQ5AAAABQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:datadog, system:trms, team:windows, winserv:mam",2025-02-10 00:09:28,Datadog agent (v. 7.59.0) started on wpwvd-trms-0.adb.local,info
AwAAAZTreKVgqeJCIgAAABhBWlRyZUtlX0FBQWJKWEpheEZqeWpDRVYAAAAkMDE5NGVjNGItZjMyMC00MmE5LTljZTUtMDc4YjM4ODU3YWQ5AAAynA,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-0.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows, winserv:mam",2025-02-10 00:09:00,[Triggered on {host:wpwvd-trms-0.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZTrd2UQjNpmMQAAABhBWlRyZDJtX0FBQ2t0Y1R6UUR1X1d3XzcAAAAkMDE5NGVjNGItZjMyMC00MmE5LTljZTUtMDc4YjM4ODU3YWQ5AAAymw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, priority:1, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-10 00:07:38,[P1] [Triggered] Host Uptime Monitor:TRMS - FIN,error
AwAAAZTrdtCgKOJtIwAAABhBWlRyZHRNeUFBQjhZcmZ2Wi12bDZObnMAAAAkMDE5NGVjNGItZjMyMC00MmE5LTljZTUtMDc4YjM4ODU3YWQ5AAAylw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-10 00:07:00,[Triggered on {host:wpwvd-trms-1.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZTrabUoMGIUeAAAABhBWlRyYWJvUkFBQjgtSnllTHlKdmhzUkwAAAAkMDE5NGViNzAtNGNhOC00ZTZlLWFhZTEtNmFkYWU4MmNmYmM0AAAxrg,event,"availability-zone:hq, criticality:non-prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ltazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.12, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:gfis-app, service:non_erp, service:tacp, service:unix, source:alert, system:tacp, team:dba, team:unix",2025-02-09 23:52:41,[Recovered on {host:ltazdb1.adb.org}] NFS Mount Check for /mnt/trms - Unix,success
AwAAAZTraVOASeGx5wAAABhBWlRyYVZiSEFBRDdRVWY4NHlrUlAxRHIAAAAkMDE5NGViNzAtNGNhOC00ZTZlLWFhZTEtNmFkYWU4MmNmYmM0AAAxqg,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ltazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.12, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:gfis-app, service:non_erp, service:tacp, source:alert, system:tacp, team:, team:dba",2025-02-09 23:52:16,[Recovered on {host:ltazdb1.adb.org}] TRMS Disk Usage of /mnt/trms - RISK - FIN,success
AwAAAZTraVOAqg4XWgAAABhBWlRyYVZTd0FBQjNzeDBmMGQzWFNwalYAAAAkMDE5NGViNzAtNGNhOC00ZTZlLWFhZTEtNmFkYWU4MmNmYmM0AAAxqQ,event,"availability-zone:azure, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ldazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.128, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:non_erp, service:tacp, source:alert, system:tacp, team:, team:dba",2025-02-09 23:52:16,[Recovered on {host:ldazdb1.adb.org}] TRMS Disk Usage of /mnt/trms - RISK - FIN,success
AwAAAZTraIxI0kQJWgAAABhBWlRyYUk4aEFBQVlObi1GdUtVcHNKd0sAAAAkMDE5NGViNzAtNGNhOC00ZTZlLWFhZTEtNmFkYWU4MmNmYmM0AAAyGQ,event,"availability-zone:azure, criticality:non-prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, domain_name:adb.org, env:dev, host:ldazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.128, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:non_erp, service:tacp, source:alert, system:tacp, team:dba, team:fin",2025-02-09 23:51:25,[Recovered] [TRMS Oracle] Service Check - FIN,success
AwAAAZTraGkgb1c4nwAAABhBWlRyYUd1dEFBRDF6Zkl5X1pkejNrQlIAAAAkMDE5NGViNzAtNGNhOC00ZTZlLWFhZTEtNmFkYWU4MmNmYmM0AAAxoQ,event,"availability-zone:azure, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ldazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.128, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:non_erp, service:tacp, source:alert, system:tacp, team:, team:dba",2025-02-09 23:51:16,[No data on {host:ldazdb1.adb.org}] TRMS Disk Usage of /mnt/trms - RISK - FIN,error
AwAAAZTrZ-RQaSS8-QAAABhBWlRyWi1ZRUFBQ01sQUgzalM4Vi1xVWwAAAAkMDE5NGViNzAtNGNhOC00ZTZlLWFhZTEtNmFkYWU4MmNmYmM0AAAxng,event,"availability-zone:hq, criticality:non-prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ltazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.12, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:gfis-app, service:non_erp, service:tacp, service:unix, source:alert, system:tacp, team:dba, team:unix",2025-02-09 23:50:42,[No data on {host:ltazdb1.adb.org}] NFS Mount Check for /mnt/trms - Unix,error
AwAAAZTrZ3rYe9zWOgAAABhBWlRyWjM3TUFBRG9XU3otc3lOTldpOEwAAAAkMDE5NGViNzAtNGNhOC00ZTZlLWFhZTEtNmFkYWU4MmNmYmM0AAAxnA,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ltazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.12, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:gfis-app, service:non_erp, service:tacp, source:alert, system:tacp, team:, team:dba",2025-02-09 23:50:15,[No data on {host:ltazdb1.adb.org}] TRMS Disk Usage of /mnt/trms - RISK - FIN,error
AwAAAZTrYE7o72HOaQAAABhBWlRyWUZJaEFBRFlOQ254Yjk0VnhOaTYAAAAkMDE5NGViNzAtNGNhOC00ZTZlLWFhZTEtNmFkYWU4MmNmYmM0AAAyDw,event,"availability-zone:azure, criticality:non-prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, domain_name:adb.org, env:dev, host:ldazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.128, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:non_erp, service:tacp, source:alert, system:tacp, team:dba, team:fin",2025-02-09 23:42:25,[Triggered] [TRMS Oracle] Service Check - FIN,error
AwAAAZTqWYGQwk1xAAAAABhBWlRxV1lVTkFBQWRMQVE5dzJrejZudzAAAAAkMDE5NGVhOTQtOWE3OC00MTIyLWEzODMtNmI1YjYwOGVmOTVhAAA0iw,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-09 18:55:22,[Recovered] Test on trms-ui-dev.adb.org via WPAD1 - Network,success
AwAAAZTqVWbITAIJtQAAABhBWlRxVldpZUFBRDF4Z3BFUmFEWTVMVk0AAAAkMDE5NGVhOTQtOWE3OC00MTIyLWEzODMtNmI1YjYwOGVmOTVhAAA0ig,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-02-09 18:50:53,[Triggered] Test on trms-ui-dev.adb.org via WPAD1 - Network,error
AwAAAZToJ_PA2RTZQgAAABhBWlRvSl9hbEFBQ2hfN0kzb2pCWUd2WkEAAAAkMDE5NGU4ZGQtMzIzMC00ZDI1LTk2ZjktNDVhNWZhN2NkMmExAAAyFA,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, domain_name:adb.org, env:dev, env:prod, host:lvddb02.adb.org, ip_subnet2:172.22, ip_subnet3:172.22.130, ip_subnet:172, mac_address:00_21_f6, mac_vendor:oracle, machine:x86_64, monitor, os_cpu_cores:8, os_cpu_vcores:8, os_disk_rootc:12gb, os_memory:188gb, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, risk:financial, role:database, service:alms, service:asiadatamobile, service:cognos, service:cpd, service:eserve, service:glbpymnt, service:ids, service:ifirst, service:jboss, service:jbrms, service:jira, service:myadb, service:non_erp, service:nso, service:odg, service:ods, service:sdbs, service:ssc, service:tacp, service:taportal, service:tms, service:trms, source:alert, system:cognos, team:dba, team:risk, usage:dev_db",2025-02-09 08:42:00,[Recovered on {host:lvddb02.adb.org}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZToGjggXNEKCQAAABhBWlRvR2pxVUFBQXFwZlRLVk9odkpuNXQAAAAkMDE5NGU4ZGQtMzIzMC00ZDI1LTk2ZjktNDVhNWZhN2NkMmExAAAyEA,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, domain_name:adb.org, env:dev, env:prod, host:lvddb02.adb.org, ip_subnet2:172.22, ip_subnet3:172.22.130, ip_subnet:172, mac_address:00_21_f6, mac_vendor:oracle, machine:x86_64, monitor, os_cpu_cores:8, os_cpu_vcores:8, os_disk_rootc:12gb, os_memory:188gb, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, risk:financial, role:database, service:alms, service:asiadatamobile, service:cognos, service:cpd, service:eserve, service:glbpymnt, service:ids, service:ifirst, service:jboss, service:jbrms, service:jira, service:myadb, service:non_erp, service:nso, service:odg, service:ods, service:sdbs, service:ssc, service:tacp, service:taportal, service:tms, service:trms, source:alert, system:cognos, team:dba, team:risk, usage:dev_db",2025-02-09 08:27:00,[Triggered on {host:lvddb02.adb.org}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZToGGNg2GAhdwAAABhBWlRvR0dZREFBQmdWV0ZIaDBaamh0Q1kAAAAkMDE5NGU4ZGQtMzIzMC00ZDI1LTk2ZjktNDVhNWZhN2NkMmExAAAyDg,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, domain_name:adb.org, env:dev, env:prod, host:lvddb02.adb.org, ip_subnet2:172.22, ip_subnet3:172.22.130, ip_subnet:172, mac_address:00_21_f6, mac_vendor:oracle, machine:x86_64, monitor, os_cpu_cores:8, os_cpu_vcores:8, os_disk_rootc:12gb, os_memory:188gb, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, risk:financial, role:database, service:alms, service:asiadatamobile, service:cognos, service:cpd, service:eserve, service:glbpymnt, service:ids, service:ifirst, service:jboss, service:jbrms, service:jira, service:myadb, service:non_erp, service:nso, service:odg, service:ods, service:sdbs, service:ssc, service:tacp, service:taportal, service:tms, service:trms, source:alert, system:cognos, team:dba, team:risk, usage:dev_db",2025-02-09 08:25:00,[Recovered on {host:lvddb02.adb.org}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZTnzt8QP7c4nwAAABhBWlRuenVPeEFBQ2xNT3NqTktCYVk0UEwAAAAkMDE5NGU4MDEtNzgzMC00ZmNmLWJkNmYtMTNhMGVjNWI0YmJmAAAs_Q,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-09 07:04:42,[Recovered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,success
AwAAAZTnzs9wEfjYhQAAABhBWlRuenRPeUFBQ1kyR3VmOTlyZ1ZWeGMAAAAkMDE5NGU4MDEtNzgzMC00ZmNmLWJkNmYtMTNhMGVjNWI0YmJmAAAxdQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, priority:1, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-09 07:04:38,[P1] [Recovered] Host Uptime Monitor:TRMS - FIN,success
AwAAAZTnzjsA_CsAZQAAABhBWlRuemozNkFBRGM3RmwyN2o4Yk5BNFMAAAAkMDE5NGU4MDEtNzgzMC00ZmNmLWJkNmYtMTNhMGVjNWI0YmJmAAAxdA,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-09 07:04:00,[Recovered on {host:wpwvd-trms-1.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZTnzd1AuXYWwwAAABhBWlRuemdCb0FBRExnd0hDZjVSYnJIYlgAAAAkMDE5NGU4MDEtNzgzMC00ZmNmLWJkNmYtMTNhMGVjNWI0YmJmAAAAJA,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:datadog, system:trms, team:windows",2025-02-09 07:03:36,Datadog agent (v. 7.59.0) started on wpwvd-trms-1.adb.local,info
AwAAAZTnyWDQ4Akb7gAAABhBWlRueVdPaEFBRF90TGQwX0k5WDN2VTIAAAAkMDE5NGU4MDEtNzgzMC00ZmNmLWJkNmYtMTNhMGVjNWI0YmJmAAAs0w,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-09 06:58:42,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTnknJQ-k2x5wAAABhBWlRua25SSUFBRE9NWUxyVW91aUlSaS0AAAAkMDE5NGU4MDEtNzgzMC00ZmNmLWJkNmYtMTNhMGVjNWI0YmJmAAAstw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-09 05:58:42,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTnW3_oyfpFNwAAABhBWlRuVzRRWkFBQ0hpUk0zVnhnWEJCaWQAAAAkMDE5NGU4MDEtNzgzMC00ZmNmLWJkNmYtMTNhMGVjNWI0YmJmAAAsmg,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-09 04:58:41,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTnJJVQ8pYJWgAAABhBWlRuSkphVkFBQlduSU5TbWVUcmJQam0AAAAkMDE5NGU3MjUtYWU5MC00ODNlLTg2ZjQtZDcxY2JjY2NlMzllAABEOw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-02-09 03:58:42,[Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZTm8ZagJMY50QAAABhBWlRtOFpsTkFBRGhuck16WUhpWVpDTkYAAAAkMDE5NGU3MjUtYWU5MC00ODNlLTg2ZjQtZDcxY2JjY2NlMzllAABJIg,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, domain_name:adb.org, env:dev, env:prod, host:lvddb02.adb.org, ip_subnet2:172.22, ip_subnet3:172.22.130, ip_subnet:172, mac_address:00_21_f6, mac_vendor:oracle, machine:x86_64, monitor, os_cpu_cores:8, os_cpu_vcores:8, os_disk_rootc:12gb, os_memory:188gb, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, risk:financial, role:database, service:alms, service:asiadatamobile, service:cognos, service:cpd, service:eserve, service:glbpymnt, service:ids, service:ifirst, service:jboss, service:jbrms, service:jira, service:myadb, service:non_erp, service:nso, service:odg, service:ods, service:sdbs, service:ssc, service:tacp, service:taportal, service:tms, service:trms, source:alert, system:cognos, team:dba, team:risk, usage:dev_db",2025-02-09 03:03:00,[Triggered on {host:lvddb02.adb.org}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZTm7teAFnyDsgAAABhBWlRtN3RxZ0FBRHZ2YzM2TUwxQUxwU2sAAAAkMDE5NGU3MjUtYWU5MC00ODNlLTg2ZjQtZDcxY2JjY2NlMzllAABJIQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-02-09 03:00:00,[Triggered on {host:wpwvd-trms-1.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,error
